#q2lo q2hi ylo yhi qTlo qThi PDF0  uncertainty
2.75 3 2.5 3 3.25 3.5 2283.98001123013 1.617411667444107
2.75 3 2.5 3 3.5 3.75 2127.141441922475 1.417114119439303
2.75 3 2.5 3 3.75 4 1727.913489154841 1.257702108713906
2.75 3 2.5 3 4 4.25 1343.98939917147 1.000086195080252
2.75 3 2.5 3 4.25 4.5 1037.786426353446 0.8193842044300519
2.75 3 2.5 3 4.5 4.75 799.2857918124766 0.6659493493935182
2.75 3 2.5 3 4.75 5 665.6773425920466 0.5547897998665121
2.75 3 2.5 3 5 5.25 575.2581615865842 0.4672681548785249
2.75 3 2.5 3 5.25 5.5 499.6254792020015 0.3974705666477689
2.75 3 2.5 3 5.5 5.75 435.9908721816323 0.3411450906788218
2.75 3 2.5 3 5.75 6 382.1550340967058 0.29518422049739
2.75 3 2.5 3 6 6.25 336.3709624911175 0.2572982927272278
2.75 3 2.5 3 6.25 6.5 297.2421043328009 0.2257722421884978
2.75 3 2.5 3 6.5 6.75 263.6445189460803 0.1993070023493715
2.75 3 2.5 3 6.75 7 234.668414263596 0.1769125856259279
2.75 3 2.5 3 7 7.25 209.5731682215119 0.1578190838604314
2.75 3 2.5 3 7.25 7.5 187.752183560552 0.141431530663084
2.75 3 2.5 3 7.5 7.75 168.7063826640725 0.1272763533995658
2.75 3 2.5 3 7.75 8 152.0227994087515 0.1149799747651059
2.75 3 2.5 3 8 8.25 137.3583533678014 0.1042406027726486
2.75 3 2.5 3 8.25 8.5 124.4264809989154 0.0948151911621693
2.75 3 2.5 3 8.5 8.75 112.9870521077166 0.08650457832985126
2.75 3 2.5 3 8.75 9 102.8377239831604 0.07914581328675752
2.75 3 2.5 3 9 9.25 93.80751741222454 0.07260401191111043
2.75 3 2.5 3 9.25 9.5 85.75125050055674 0.06676652414533635
2.75 3 2.5 3 9.5 9.75 78.5452424603002 0.06154008772729469
2.75 3 2.5 3 9.75 10 72.08377356437846 0.05684489669566517
2.75 3 2.5 3 10 20 922.9518283691812 0.7953778315425097
2.75 3 3 3.5 0 0.25 31260.55369546346 215.7224822340326
2.75 3 3 3.5 0.25 0.5 91263.84628586643 48.4227861072432
2.75 3 3 3.5 0.5 0.75 142576.2566102127 75.62272360261005
2.75 3 3 3.5 0.75 1 180693.7686577958 93.572330249269
2.75 3 3 3.5 1 1.25 203292.4058408829 102.2458593100337
2.75 3 3 3.5 1.25 1.5 210122.5868556785 98.82838807237849
2.75 3 3 3.5 1.5 1.75 199203.6402447602 79.07145103811253
2.75 3 3 3.5 1.75 2 168813.1709300912 50.96213118494325
2.75 3 3 3.5 2 2.25 127898.6084131066 26.40320200015049
2.75 3 3 3.5 2.25 2.5 86890.63424334148 10.63367071917546
2.75 3 3 3.5 2.5 2.75 53040.23102131544 3.002419182551381
2.75 3 3 3.5 2.75 3 29160.45868999323 0.5895949944086989
2.75 3 3 3.5 3 3.25 14525.18505364829 0.07929186976228569
2.75 3 3 3.5 3.25 3.5 6681.360938095953 0.2896038541144151
2.75 3 3 3.5 3.5 3.75 3003.003409851602 0.3282976261419471
2.75 3 3 3.5 3.75 4 1496.424423623091 0.2615037166374147
2.75 3 3 3.5 4 4.25 951.7139161115124 0.1601888429314012
2.75 3 3 3.5 4.25 4.5 763.5136876456941 0.1525710945559351
2.75 3 3 3.5 4.5 4.75 716.3730106569251 0.7301293125218037
2.75 3 3 3.5 4.75 5 647.6739690911717 0.6050416629379924
2.75 3 3 3.5 5 5.25 557.7546608225239 0.5066423876298813
2.75 3 3 3.5 5.25 5.5 482.7487767864172 0.4282959275362259
2.75 3 3 3.5 5.5 5.75 419.8160478013982 0.3652138855558746
2.75 3 3 3.5 5.75 6 366.7207679686115 0.3138899714451782
2.75 3 3 3.5 6 6.25 321.6907737216157 0.2717205272509773
2.75 3 3 3.5 6.25 6.5 283.3120711285627 0.2367562213839278
2.75 3 3 3.5 6.5 6.75 250.4490521751153 0.2075206495923112
2.75 3 3 3.5 6.75 7 222.183985161551 0.1828887891926172
2.75 3 3 3.5 7 7.25 197.7710034981601 0.1619861289308062
2.75 3 3 3.5 7.25 7.5 176.6005471604734 0.1441334453936918
2.75 3 3 3.5 7.5 7.75 158.1720932074633 0.1287907341721279
2.75 3 3 3.5 7.75 8 142.0724258745425 0.1155308478456902
2.75 3 3 3.5 8 8.25 127.9588768149536 0.1040103211257275
2.75 3 3 3.5 8.25 8.5 115.5459099833722 0.09395282135560024
2.75 3 3 3.5 8.5 8.75 104.5944306597895 0.08513340575386508
2.75 3 3 3.5 8.75 9 94.90356370959954 0.07736775549716413
2.75 3 3 3.5 9 9.25 86.30367048739225 0.07050316904354759
2.75 3 3 3.5 9.25 9.5 78.65108069788202 0.06441301686298573
2.75 3 3 3.5 9.5 9.75 71.82372039886248 0.05899134401916228
2.75 3 3 3.5 9.75 10 65.7173530284287 0.05414902832285406
2.75 3 3 3.5 10 20 812.0798059557508 0.7091800414922318
2.75 3 3.5 4 0 0.25 -43181.44435370201 97.57155245922057
2.75 3 3.5 4 0.25 0.5 -125719.8041035572 116.8665941896365
2.75 3 3.5 4 0.5 0.75 -198632.6297647592 149.6037153927987
2.75 3 3.5 4 0.75 1 -256986.7501904357 176.2178475233776
2.75 3 3.5 4 1 1.25 -297347.4117981202 194.9480084408081
2.75 3 3.5 4 1.25 1.5 -318193.5270300419 187.691892620736
2.75 3 3.5 4 1.5 1.75 -314163.900174442 139.9218551379631
2.75 3 3.5 4 1.75 2 -278304.328913408 82.05630331806199
2.75 3 3.5 4 2 2.25 -221165.587033659 35.47336359157139
2.75 3 3.5 4 2.25 2.5 -157965.6887443062 8.593225391640418
2.75 3 3.5 4 2.5 2.75 -101322.8960504529 2.157627187249313
2.75 3 3.5 4 2.75 3 -58111.90999750025 2.883774026710411
2.75 3 3.5 4 3 3.25 -29474.74324066945 1.539830092506709
2.75 3 3.5 4 3.25 3.5 -12863.02358532262 0.5439249879856257
2.75 3 3.5 4 3.5 3.75 -4448.382009441808 0.4464132159179927
2.75 3 3.5 4 3.75 4 -787.9614273524819 0.4096919991217074
2.75 3 3.5 4 4 4.25 508.156286883452 0.4073626906311802
2.75 3 3.5 4 4.25 4.5 836.7569769224966 0.1518874329688989
2.75 3 3.5 4 4.5 4.75 757.4900070008997 0.1350809497739268
2.75 3 3.5 4 4.75 5 600.8719093852751 0.1171509924043903
2.75 3 3.5 4 5 5.25 514.8341360880341 0.5010000247336848
2.75 3 3.5 4 5.25 5.5 443.3787885609383 0.4196311245606239
2.75 3 3.5 4 5.5 5.75 383.683224329426 0.3545100379828909
2.75 3 3.5 4 5.75 6 333.5335305558448 0.301860842935298
2.75 3 3.5 4 6 6.25 291.1808558572676 0.2588968255299164
2.75 3 3.5 4 6.25 6.5 255.2338949167251 0.2235292280129215
2.75 3 3.5 4 6.5 6.75 224.5788822369018 0.1941806317486794
2.75 3 3.5 4 6.75 7 198.318983939451 0.1696411306629386
2.75 3 3.5 4 7 7.25 175.7278783201569 0.1489763717292476
2.75 3 3.5 4 7.25 7.5 156.2140301790662 0.1314600166424214
2.75 3 3.5 4 7.5 7.75 139.2932334617697 0.1165210279093003
2.75 3 3.5 4 7.75 8 124.5668904357829 0.1037094383118813
2.75 3 3.5 4 8 8.25 111.7055576231757 0.09266322304767982
2.75 3 3.5 4 8.25 8.5 100.4354564343937 0.08309227208637537
2.75 3 3.5 4 8.5 8.75 90.52823728724132 0.07476090830263615
2.75 3 3.5 4 8.75 9 81.79258279396656 0.06747696910646539
2.75 3 3.5 4 9 9.25 74.06751135026292 0.06108323376301428
2.75 3 3.5 4 9.25 9.5 67.21714276104758 0.05544950766514489
2.75 3 3.5 4 9.5 9.75 61.12628982192046 0.05046814197205407
2.75 3 3.5 4 9.75 10 55.69694143918298 0.04604860601500604
2.75 3 3.5 4 10 20 652.7901460754071 0.5689310235137555
2.75 3 4 4.5 0 0.25 115503.9060567202 108.0770376657268
2.75 3 4 4.5 0.25 0.5 337754.9477063501 223.2893797873614
2.75 3 4 4.5 0.5 0.75 533762.3339563514 345.158569619401
2.75 3 4 4.5 0.75 1 689483.03865954 431.4676707671786
2.75 3 4 4.5 1 1.25 795821.3624342445 476.5317741080102
2.75 3 4 4.5 1.25 1.5 848997.1504725114 460.0435690188839
2.75 3 4 4.5 1.5 1.75 835419.9545840379 358.3932233141903
2.75 3 4 4.5 1.75 2 737915.0648926941 225.4122124148558
2.75 3 4 4.5 2 2.25 584826.981183553 112.7003327464839
2.75 3 4 4.5 2.25 2.5 416729.0065966495 42.06921837980716
2.75 3 4 4.5 2.5 2.75 267028.5863164487 9.829381858280803
2.75 3 4 4.5 2.75 3 153597.302174892 3.399037220322602
2.75 3 4 4.5 3 3.25 78985.59052968249 0.9442287542400637
2.75 3 4 4.5 3.25 3.5 36046.39318048247 0.6610116850578421
2.75 3 4 4.5 3.5 3.75 14434.39686849279 1.158826558689596
2.75 3 4 4.5 3.75 4 5012.421209640192 1.016246360286433
2.75 3 4 4.5 4 4.25 1544.743616708938 0.6650056214763557
2.75 3 4 4.5 4.25 4.5 490.6081772284075 0.2792455517901354
2.75 3 4 4.5 4.5 4.75 450.4560963800773 0.1473313152271037
2.75 3 4 4.5 4.75 5 521.3940459216233 0.1225495240792043
2.75 3 4 4.5 5 5.25 443.6906654446701 0.1044644707628777
2.75 3 4 4.5 5.25 5.5 379.5279686432435 0.3679148289946852
2.75 3 4 4.5 5.5 5.75 326.225655274517 0.3077117414410964
2.75 3 4 4.5 5.75 6 281.6917734032801 0.2595035139866582
2.75 3 4 4.5 6 6.25 244.2825486101077 0.2205349169018973
2.75 3 4 4.5 6.25 6.5 212.697463914477 0.1887553224328542
2.75 3 4 4.5 6.5 6.75 185.900587487802 0.162619819222698
2.75 3 4 4.5 6.75 7 163.0619113101916 0.1409543268269147
2.75 3 4 4.5 7 7.25 143.512243310793 0.1228599766484706
2.75 3 4 4.5 7.25 7.5 126.7091182010775 0.1076439995296568
2.75 3 4 4.5 7.5 7.75 112.2103310754373 0.0947653819714418
2.75 3 4 4.5 7.75 8 99.65362107400686 0.08379888122597379
2.75 3 4 4.5 8 8.25 88.74065361683472 0.07440704783614649
2.75 3 4 4.5 8.25 8.5 79.22456513345199 0.06631974828654563
2.75 3 4 4.5 8.5 8.75 70.90021434805227 0.05932103591655391
2.75 3 4 4.5 8.75 9 63.59623895686708 0.05323552254559871
2.75 3 4 4.5 9 9.25 57.1691560590385 0.04792039369408485
2.75 3 4 4.5 9.25 9.5 51.49811586018667 0.04325850352982741
2.75 3 4 4.5 9.5 9.75 46.48118378756854 0.03915329440928872
2.75 3 4 4.5 9.75 10 42.03178332292878 0.03552492156936182
2.75 3 4 4.5 10 20 445.6111045526926 0.4028801136271909
2.75 3 4.5 5 0 0.25 -384750.5947316329 178.7500817013868
2.75 3 4.5 5 0.25 0.5 -1117177.647375836 456.5774380771625
2.75 3 4.5 5 0.5 0.75 -1744462.531950656 703.2205651144274
2.75 3 4.5 5 0.75 1 -2213810.865910468 873.8634101927826
2.75 3 4.5 5 1 1.25 -2494578.402067322 956.6329016270155
2.75 3 4.5 5 1.25 1.5 -2580105.048197285 923.7693818239001
2.75 3 4.5 5 1.5 1.75 -2440012.562638402 774.6239318007191
2.75 3 4.5 5 1.75 2 -2050924.415256609 529.6107385361308
2.75 3 4.5 5 2 2.25 -1528799.065159584 304.5834505476226
2.75 3 4.5 5 2.25 2.5 -1008669.036650979 147.5915027857922
2.75 3 4.5 5 2.5 2.75 -584540.3939901839 61.985762625451
2.75 3 4.5 5 2.75 3 -292225.1727440376 25.36303346471
2.75 3 4.5 5 3 3.25 -120627.4185455368 12.48607392662452
2.75 3 4.5 5 3.25 3.5 -35822.89900830149 7.453093315171387
2.75 3 4.5 5 3.5 3.75 -2129.875271894298 0.2462751822226557
2.75 3 4.5 5 3.75 4 6930.443860887239 2.911049144699305
2.75 3 4.5 5 4 4.25 6761.546252321003 1.544244705974225
2.75 3 4.5 5 4.25 4.5 4232.196498176951 2.972888621063625
2.75 3 4.5 5 4.5 4.75 1338.745657724896 0.1447033984005938
2.75 3 4.5 5 4.75 5 409.7343923198475 0.1213540208202062
2.75 3 4.5 5 5 5.25 344.6341363883427 0.1024411233300953
2.75 3 4.5 5 5.25 5.5 291.3159508236907 0.08635377127615129
2.75 3 4.5 5 5.5 5.75 247.3867841008463 0.2442339308466615
2.75 3 4.5 5 5.75 6 210.9912102246778 0.2041607248395962
2.75 3 4.5 5 6 6.25 180.6778172192421 0.1719522109143554
2.75 3 4.5 5 6.25 6.5 155.3047710331687 0.1458157015970016
2.75 3 4.5 5 6.5 6.75 133.9680545851363 0.1244195146836375
2.75 3 4.5 5 6.75 7 115.9470041006206 0.1067636988066596
2.75 3 4.5 5 7 7.25 100.6634920769181 0.09208624672730537
2.75 3 4.5 5 7.25 7.5 87.65115511261926 0.07980592679915333
2.75 3 4.5 5 7.5 7.75 76.5316399209365 0.06946782278410524
2.75 3 4.5 5 7.75 8 66.99635661973471 0.06071517934701376
2.75 3 4.5 5 8 8.25 58.79279806359526 0.05326430634853097
2.75 3 4.5 5 8.25 8.5 51.71293155256374 0.04688986781282978
2.75 3 4.5 5 8.5 8.75 45.58489675631995 0.04141089370595807
2.75 3 4.5 5 8.75 9 40.26595238164181 0.03668046327957342
2.75 3 4.5 5 9 9.25 35.63698736348854 0.03257998713201715
2.75 3 4.5 5 9.25 9.5 31.60157420826131 0.02900152871159989
2.75 3 4.5 5 9.5 9.75 28.06928406595339 0.02588596161352541
2.75 3 4.5 5 9.75 10 24.97309211219757 0.02315720844840286
2.75 3 4.5 5 10 20 218.753950422851 0.006391173861914012
2.75 3 5 6 0 0.25 218110.5887551991 349.0435986941756
2.75 3 5 6 0.25 0.5 643794.0254276437 12.9541432489047
2.75 3 5 6 0.5 0.75 1038351.615591219 9.754643595800852
2.75 3 5 6 0.75 1 1381559.383863147 13.56419402784342
2.75 3 5 6 1 1.25 1654645.22227099 13.66979004265895
2.75 3 5 6 1.25 1.5 1841663.639108388 189.3402792774977
2.75 3 5 6 1.5 1.75 1897705.949966218 1479.103780270912
2.75 3 5 6 1.75 2 1757610.397823821 937.4779575603698
2.75 3 5 6 2 2.25 1460008.586862871 488.7816960666962
2.75 3 5 6 2.25 2.5 1088595.931970387 586.3160145194099
2.75 3 5 6 2.5 2.75 727987.8917081676 83.68467972088318
2.75 3 5 6 2.75 3 435523.2287392158 38.88590190463803
2.75 3 5 6 3 3.25 231910.6435614764 24.35052194878948
2.75 3 5 6 3.25 3.5 108864.7331523738 15.47520981286789
2.75 3 5 6 3.5 3.75 44216.81669575332 7.407754906714842
2.75 3 5 6 3.75 4 14922.71355402672 2.632508669628765
2.75 3 5 6 4 4.25 3753.389352739824 1.872327029054536
2.75 3 5 6 4.25 4.5 185.0407274353761 0.3602503802095641
2.75 3 5 6 4.5 4.75 -13.72373133281599 0.4388814615776074
2.75 3 5 6 4.75 5 373.8384729845362 0.2230622452381681
2.75 3 5 6 5 5.25 302.2881759515034 0.232018163309931
2.75 3 5 6 5.25 5.5 245.525835656379 0.1491453018004449
2.75 3 5 6 5.5 5.75 200.262189831882 0.1219452030391039
2.75 3 5 6 5.75 6 163.9878564905551 0.1129750188518415
2.75 3 5 6 6 6.25 134.7777226597056 0.08182907838838105
2.75 3 5 6 6.25 6.5 111.1573468498055 0.06726345546401546
2.75 3 5 6 6.5 6.75 91.9761571753707 0.05539899353502165
2.75 3 5 6 6.75 7 76.33951811357281 0.04568152783150481
2.75 3 5 6 7 7.25 63.54519181886175 0.03777265362608517
2.75 3 5 6 7.25 7.5 53.03990520117306 0.03128631795288328
2.75 3 5 6 7.5 7.75 44.38566801896322 0.02599639243112506
2.75 3 5 6 7.75 8 37.23435425374113 0.02163698559908767
2.75 3 5 6 8 8.25 31.30755215327019 0.01804296399809147
2.75 3 5 6 8.25 8.5 26.38171530013184 0.01508713239675075
2.75 3 5 6 8.5 8.75 22.27683321662679 0.01264053122995534
2.75 3 5 6 8.75 9 18.84739745781887 0.01060933151866195
2.75 3 5 6 9 9.25 15.97538543714504 0.008923630023762286
2.75 3 5 6 9.25 9.5 13.56468942148924 0.007523500970895824
2.75 3 5 6 9.5 9.75 11.53683572386077 0.006354642659506027
2.75 3 5 6 9.75 10 9.827486343677032 0.005366305770577284
2.75 3 5 6 10 20 59.22987725412351 0.02064135055454841
2.75 3 6 8 0 0.25 -327234.0237626782 238.2586968842542
2.75 3 6 8 0.25 0.5 -949092.4195807688 5.924331539462947
2.75 3 6 8 0.5 0.75 -1479153.426018124 15.74519735125308
2.75 3 6 8 0.75 1 -1872786.217879345 8.076612140215106
2.75 3 6 8 1 1.25 -2106063.733429 7.599729907345534
2.75 3 6 8 1.25 1.5 -2176713.305174406 210.9208685405661
2.75 3 6 8 1.5 1.75 -2063523.461774999 19.54681734631064
2.75 3 6 8 1.75 2 -1746028.869662122 1391.22782926011
2.75 3 6 8 2 2.25 -1317596.896278804 724.7071223084791
2.75 3 6 8 2.25 2.5 -887080.3598359431 306.4357339576417
2.75 3 6 8 2.5 2.75 -530760.4828823229 112.0212191173936
2.75 3 6 8 2.75 3 -279267.6073290766 48.88160731972349
2.75 3 6 8 3 3.25 -126122.7596638412 34.5824649655821
2.75 3 6 8 3.25 3.5 -45956.4223033318 27.53844498164412
2.75 3 6 8 3.5 3.75 -10738.55791518471 3.152433352494078
2.75 3 6 8 3.75 4 1299.000852179356 0.04629753883218132
2.75 3 6 8 4 4.25 3562.59355261382 2.818730077072589
2.75 3 6 8 4.25 4.5 2746.876443369597 1.52996187338812
2.75 3 6 8 4.5 4.75 804.5276597436697 0.2242787105052842
2.75 3 6 8 4.75 5 17.3776924623807 0.0066240137697271
2.75 3 6 8 5 5.25 11.98371497836053 0.003861664384192665
2.75 3 6 8 5.25 5.5 8.253394583311655 0.00231957008384498
2.75 3 6 8 5.5 5.75 5.672992169768678 0.00129553890760814
2.75 3 6 8 5.75 6 3.888641292128524 0.0004475434545656576
2.75 3 6 8 6 6.25 2.655987775675598 2.808870848935996e-05
2.75 3 6 8 6.25 6.5 1.805964886533062 0.0001919066681528303
2.75 3 6 8 6.5 6.75 1.221347031819671 0.0002433385458460169
2.75 3 6 8 6.75 7 0.8207344338162982 0.0002612618817604551
2.75 3 6 8 7 7.25 0.5475006645881364 0.0002424914449217219
2.75 3 6 8 7.25 7.5 0.3621299964193104 0.0001829312778774961
2.75 3 6 8 7.5 7.75 0.2371257484562617 0.0001236524475494716
2.75 3 6 8 7.75 8 0.1534668945336662 9.203636375634816e-05
2.75 3 6 8 8 8.25 0.09800277438942592 6.393257655366857e-05
2.75 3 6 8 8.25 8.5 0.06163200382976474 1.132684210562035e-05
2.75 3 6 8 8.5 8.75 0.03806923509777574 2.256903327831766e-05
2.75 3 6 8 8.75 9 0.02301962803563344 1.4314578414866e-05
2.75 3 6 8 9 9.25 0.01357414391097852 8.101913095715299e-06
2.75 3 6 8 9.25 9.5 0.007765844906359772 5.10485282485644e-07
2.75 3 6 8 9.5 9.75 0.004278424458790713 2.08510426749197e-06
2.75 3 6 8 9.75 10 0.002248650309641731 1.446163272232973e-07
2.75 3 6 8 10 20 0.001990646010389412 8.328876436474765e-07
2.75 3 8 10 0 0.25 0 0
2.75 3 8 10 0.25 0.5 0 0
2.75 3 8 10 0.5 0.75 0 0
2.75 3 8 10 0.75 1 0 0
2.75 3 8 10 1 1.25 0 0
2.75 3 8 10 1.25 1.5 0 0
2.75 3 8 10 1.5 1.75 0 0
2.75 3 8 10 1.75 2 0 0
2.75 3 8 10 2 2.25 0 0
2.75 3 8 10 2.25 2.5 0 0
2.75 3 8 10 2.5 2.75 0 0
2.75 3 8 10 2.75 3 0 0
2.75 3 8 10 3 3.25 0 0
2.75 3 8 10 3.25 3.5 0 0
2.75 3 8 10 3.5 3.75 0 0
2.75 3 8 10 3.75 4 0 0
2.75 3 8 10 4 4.25 0 0
2.75 3 8 10 4.25 4.5 0 0
2.75 3 8 10 4.5 4.75 0 0
2.75 3 8 10 4.75 5 0 0
2.75 3 8 10 5 5.25 0 0
2.75 3 8 10 5.25 5.5 0 0
2.75 3 8 10 5.5 5.75 0 0
2.75 3 8 10 5.75 6 0 0
2.75 3 8 10 6 6.25 0 0
2.75 3 8 10 6.25 6.5 0 0
2.75 3 8 10 6.5 6.75 0 0
2.75 3 8 10 6.75 7 0 0
2.75 3 8 10 7 7.25 0 0
2.75 3 8 10 7.25 7.5 0 0
2.75 3 8 10 7.5 7.75 0 0
2.75 3 8 10 7.75 8 0 0
2.75 3 8 10 8 8.25 0 0
2.75 3 8 10 8.25 8.5 0 0
2.75 3 8 10 8.5 8.75 0 0
2.75 3 8 10 8.75 9 0 0
2.75 3 8 10 9 9.25 0 0
2.75 3 8 10 9.25 9.5 0 0
2.75 3 8 10 9.5 9.75 0 0
2.75 3 8 10 9.75 10 0 0
2.75 3 8 10 10 20 0 0
3 3.25 0 1 0 0.25 1906.769171422813 60.01814978143278
3 3.25 0 1 0.25 0.5 6778.020006963023 4.294198021248661
3 3.25 0 1 0.5 0.75 11283.57250182328 0.8268700103542858
3 3.25 0 1 0.75 1 14614.7794511285 38.34705092648053
3 3.25 0 1 1 1.25 16581.30013203345 34.56501934592652
3 3.25 0 1 1.25 1.5 17244.35084313589 21.63046582457513
3 3.25 0 1 1.5 1.75 16802.78746738742 14.7735227348105
3 3.25 0 1 1.75 2 15398.57545661222 9.025895687035181
3 3.25 0 1 2 2.25 13254.24481876492 12.08103180475854
3 3.25 0 1 2.25 2.5 10813.42921217916 8.498164693087556
3 3.25 0 1 2.5 2.75 8493.431973622826 1.953472635800438
3 3.25 0 1 2.75 3 6541.581548349264 1.044172486679557
3 3.25 0 1 3 3.25 5027.544687004373 3.769706124489598
3 3.25 0 1 3.25 3.5 3906.52720888208 2.843124175179515
3 3.25 0 1 3.5 3.75 3090.291523543818 2.185131552383606
3 3.25 0 1 3.75 4 2492.753980785313 1.714971257062925
3 3.25 0 1 4 4.25 2047.53996117446 1.358765275086797
3 3.25 0 1 4.25 4.5 1708.581196657711 1.09682444474826
3 3.25 0 1 4.5 4.75 1444.888968748455 0.8992718910775265
3 3.25 0 1 4.75 5 1231.111158036176 0.7454678775213134
3 3.25 0 1 5 5.25 1059.758704633212 0.626331357111677
3 3.25 0 1 5.25 5.5 924.5718049679557 0.5323421576187002
3 3.25 0 1 5.5 5.75 811.0602988148815 0.4572030833705867
3 3.25 0 1 5.75 6 714.5703525085249 0.3964199539088895
3 3.25 0 1 6 6.25 632.1374822778519 0.3466886742959332
3 3.25 0 1 6.25 6.5 561.3783041625168 0.30556771737281
3 3.25 0 1 6.5 6.75 500.3646603399284 0.2712218828633581
3 3.25 0 1 6.75 7 447.5280690517609 0.2422708721145455
3 3.25 0 1 7 7.25 401.5853226762532 0.2176554764112666
3 3.25 0 1 7.25 7.5 361.4814336461727 0.1965584091708479
3 3.25 0 1 7.5 7.75 326.3444938959236 0.1783435479166542
3 3.25 0 1 7.75 8 295.4505641761173 0.1625092989770565
3 3.25 0 1 8 8.25 268.1957938312357 0.1486576708230132
3 3.25 0 1 8.25 8.5 244.0741555959914 0.136470309553431
3 3.25 0 1 8.5 8.75 222.6598906668927 0.1256902387301011
3 3.25 0 1 8.75 9 203.5934208893568 0.1161068783285373
3 3.25 0 1 9 9.25 186.5696046189002 0.107549174479459
3 3.25 0 1 9.25 9.5 171.3288854638035 0.09987491695639505
3 3.25 0 1 9.5 9.75 157.6494580219677 0.09296564536100504
3 3.25 0 1 9.75 10 145.3411233678027 0.08672288568345721
3 3.25 0 1 10 20 1973.270260430817 1.380950646006568
3 3.25 1 2 0 0.25 2090.181131195393 62.30270818026369
3 3.25 1 2 0.25 0.5 7243.149580684578 4.18705640395087
3 3.25 1 2 0.5 0.75 11967.463197788 0.6196467335113161
3 3.25 1 2 0.75 1 15461.61932098543 0.4009981835996972
3 3.25 1 2 1 1.25 17532.83530680602 34.41359286908642
3 3.25 1 2 1.25 1.5 18243.29613345649 23.32888215184055
3 3.25 1 2 1.5 1.75 17793.77223754034 18.6472905702907
3 3.25 1 2 1.75 2 16313.8543359549 10.01065894025488
3 3.25 1 2 2 2.25 14036.14811511677 13.57794437152513
3 3.25 1 2 2.25 2.5 11433.44123676807 4.816529448391366
3 3.25 1 2 2.5 2.75 8953.007338271946 5.62180488292014
3 3.25 1 2 2.75 3 6864.221243118947 2.573682959665777
3 3.25 1 2 3 3.25 5245.989135583114 1.872942718500146
3 3.25 1 2 3.25 3.5 4053.310795160425 1.32774120519676
3 3.25 1 2 3.5 3.75 3191.682968020856 2.600637661161267
3 3.25 1 2 3.75 4 2566.964820884038 2.084924268476853
3 3.25 1 2 4 4.25 2105.608753067742 1.633298231405369
3 3.25 1 2 4.25 4.5 1756.572056573015 1.327873054081317
3 3.25 1 2 4.5 4.75 1485.874622444941 1.094736128918832
3 3.25 1 2 4.75 5 1267.019014959778 0.9122959010646844
3 3.25 1 2 5 5.25 1091.074335387801 0.7693720202024884
3 3.25 1 2 5.25 5.5 951.7468735782461 0.6556453409532423
3 3.25 1 2 5.5 5.75 834.7029875376242 0.5640214882108694
3 3.25 1 2 5.75 6 735.1924133442478 0.4894094317518238
3 3.25 1 2 6 6.25 650.1684097130764 0.4279852573565677
3 3.25 1 2 6.25 6.5 577.1774201393393 0.3769439443874489
3 3.25 1 2 6.5 6.75 514.2361601529426 0.3387737635245003
3 3.25 1 2 6.75 7 459.7287120139813 0.3415529616605681
3 3.25 1 2 7 7.25 412.333744374715 0.3410766001434808
3 3.25 1 2 7.25 7.5 370.9642084875709 0.3382043029756687
3 3.25 1 2 7.5 7.75 334.7208067666302 0.3332734085529978
3 3.25 1 2 7.75 8 302.8646650058021 0.1976598780112226
3 3.25 1 2 8 8.25 274.7579142505365 0.1802045987280962
3 3.25 1 2 8.25 8.5 249.8864019210146 0.1648511451545858
3 3.25 1 2 8.5 8.75 227.810849153749 0.1512771797483481
3 3.25 1 2 8.75 9 208.1596663678156 0.1392238504504064
3 3.25 1 2 9 9.25 190.6181918921858 0.1284758743118743
3 3.25 1 2 9.25 9.5 174.9183442970712 0.1188527250914717
3 3.25 1 2 9.5 9.75 160.8308046870136 0.1102059768386425
3 3.25 1 2 9.75 10 148.1592456569954 0.1024106552194723
3 3.25 1 2 10 20 1987.373699178876 1.551573091644059
3 3.25 2 2.5 0 0.25 84.21200993389357 261.1926501152799
3 3.25 2 2.5 0.25 0.5 793.6899936713016 35.06081807833367
3 3.25 2 2.5 0.5 0.75 1549.578044407594 11.65858413320222
3 3.25 2 2.5 0.75 1 2103.96070457148 4.616548631138691
3 3.25 2 2.5 1 1.25 2440.03633870601 13.19752603157211
3 3.25 2 2.5 1.25 1.5 2597.173922324115 7.883585518761084
3 3.25 2 2.5 1.5 1.75 2644.03060868792 4.90030794743774
3 3.25 2 2.5 1.75 2 2709.355137739691 3.441324215783914
3 3.25 2 2.5 2 2.25 2756.891019790667 2.044673269137853
3 3.25 2 2.5 2.25 2.5 2721.610668742203 1.613804056749159
3 3.25 2 2.5 2.5 2.75 2590.22071755509 0.931986188468529
3 3.25 2 2.5 2.75 3 2377.102957954627 0.7971917413330221
3 3.25 2 2.5 3 3.25 2110.674803199579 0.7116599009897685
3 3.25 2 2.5 3.25 3.5 1823.688338050427 0.6446848330759243
3 3.25 2 2.5 3.5 3.75 1545.074382333721 0.5903563391262069
3 3.25 2 2.5 3.75 4 1294.636148205682 0.5446288951315779
3 3.25 2 2.5 4 4.25 1081.711222985236 0.9792028338491878
3 3.25 2 2.5 4.25 4.5 907.1080421844481 0.7985711066954041
3 3.25 2 2.5 4.5 4.75 766.5099350614125 0.6596953675776368
3 3.25 2 2.5 4.75 5 651.1920408488785 0.5508183898434792
